order_id,customer_id,timestamp,total_amount,num_items,status,channel
811,CUST101,2024-10-04 21:40:00,841.08,1,cancelled,dine-in
812,CUST050,2024-11-24 13:43:00,1480.9,6,completed,dine-in
813,CUST102,2024-05-18 22:10:00,1356.9,5,completed,dine-in
814,CUST005,2024-11-14 16:33:00,1155.28,2,completed,delivery
815,CUST065,2024-09-08 22:03:00,1316.14,3,completed,delivery
816,CUST084,2024-12-29 18:22:00,629.58,6,completed,delivery
817,CUST113,2024-08-30 12:10:00,1304.72,6,completed,delivery
818,CUST053,2024-03-03 11:18:00,251.89,4,completed,dine-in
819,CUST041,2024-11-29 20:03:00,666.88,6,completed,dine-in
820,CUST008,2024-05-21 14:51:00,838.63,6,completed,delivery
821,CUST065,2024-03-02 12:26:00,1853.85,4,completed,dine-in
822,CUST095,2024-02-07 21:59:00,802.4,6,completed,dine-in
823,CUST075,2024-11-03 20:39:00,388.95,5,completed,dine-in
824,CUST058,2024-01-29 12:18:00,973.79,5,cancelled,delivery
825,CUST118,2024-04-27 22:51:00,300.03,8,completed,delivery
826,CUST109,2024-04-27 16:40:00,1049.33,8,completed,takeaway
827,CUST114,2024-02-23 22:35:00,1284.82,3,completed,dine-in
828,CUST091,2024-05-25 13:11:00,736.17,2,completed,delivery
829,CUST083,2024-09-28 18:12:00,360.76,6,completed,dine-in
830,CUST007,2024-04-28 11:10:00,269.45,5,completed,dine-in
831,CUST004,2024-02-10 22:27:00,586.63,5,completed,dine-in
832,CUST022,2024-04-18 15:19:00,573.39,8,completed,delivery
833,CUST103,2024-09-23 14:09:00,1498.94,6,completed,delivery
834,CUST079,2024-09-29 13:00:00,1362.63,6,completed,delivery
835,CUST099,2024-05-30 16:10:00,1117.29,3,completed,dine-in
836,CUST115,2024-05-05 14:15:00,1343.35,1,completed,delivery
837,CUST071,2024-09-30 12:02:00,796.48,6,completed,delivery
838,CUST050,2024-10-24 11:36:00,420.98,7,completed,dine-in
839,CUST061,2024-02-15 18:31:00,1869.91,8,completed,delivery
840,CUST043,2024-02-05 22:20:00,1991.16,3,completed,dine-in
841,CUST027,2024-06-14 13:19:00,1428.71,5,completed,delivery
842,CUST020,2024-07-31 12:27:00,1495.67,1,completed,takeaway
843,CUST097,2024-07-03 11:47:00,239.57,7,completed,dine-in
844,CUST076,2024-11-08 14:51:00,1816.21,7,completed,delivery
845,CUST119,2024-09-01 21:53:00,1841.95,6,completed,takeaway
846,CUST015,2024-05-04 20:40:00,452.19,6,completed,delivery
847,CUST046,2024-09-14 10:07:00,1044.47,8,completed,takeaway
848,CUST047,2024-05-12 11:57:00,1151.41,3,completed,takeaway
849,CUST007,2024-09-03 15:20:00,844.08,3,completed,takeaway
850,CUST038,2024-05-26 17:25:00,1735.26,2,completed,delivery
851,CUST080,2024-04-07 15:59:00,1580.25,6,completed,delivery
852,CUST004,2024-04-27 16:05:00,1238.1,6,completed,delivery
853,CUST065,2024-11-06 18:29:00,1157.42,7,completed,dine-in
854,CUST002,2024-05-04 14:36:00,1234.89,8,completed,dine-in
855,CUST006,2024-01-21 19:25:00,851.2,1,cancelled,dine-in
856,CUST111,2024-11-15 21:11:00,220.8,8,completed,dine-in
857,CUST080,2024-12-21 16:12:00,666.26,6,completed,takeaway
858,CUST094,2024-08-03 11:13:00,1385.54,4,cancelled,dine-in
859,CUST022,2024-03-20 12:19:00,252.47,3,completed,delivery
860,CUST060,2024-04-27 10:30:00,468.54,3,completed,dine-in
861,CUST012,2024-07-02 15:19:00,500.28,4,completed,delivery
862,CUST062,2024-05-28 15:58:00,909.78,5,cancelled,dine-in
863,CUST066,2024-11-22 13:39:00,1905.0,1,completed,delivery
864,CUST083,2024-06-04 11:40:00,1930.77,1,completed,dine-in
865,CUST097,2024-11-07 19:07:00,1845.56,7,completed,dine-in
866,CUST007,2024-08-11 15:13:00,905.38,4,cancelled,delivery
867,CUST110,2024-09-15 12:12:00,1673.19,2,completed,delivery
868,CUST083,2024-01-23 19:43:00,384.5,2,completed,dine-in
869,CUST081,2024-01-12 19:55:00,1291.62,6,cancelled,dine-in
870,CUST045,2024-02-15 10:09:00,1803.8,3,completed,dine-in
871,CUST029,2024-10-18 10:19:00,1194.99,1,completed,takeaway
872,CUST086,2024-07-25 19:33:00,914.42,8,completed,delivery
873,CUST107,2024-09-13 20:36:00,293.63,5,completed,dine-in
874,CUST021,2024-03-14 19:34:00,1951.61,3,cancelled,takeaway
875,CUST047,2024-08-28 21:54:00,797.41,2,completed,dine-in
876,CUST094,2024-04-23 20:14:00,457.59,5,completed,delivery
877,CUST006,2024-12-24 18:26:00,1118.34,6,completed,takeaway
878,CUST077,2024-12-22 11:07:00,282.68,4,completed,takeaway
879,CUST112,2024-05-08 21:00:00,1275.24,5,completed,delivery
880,CUST061,2024-01-05 18:16:00,988.38,6,completed,dine-in
881,CUST066,2024-05-31 10:19:00,872.77,1,completed,takeaway
882,CUST001,2024-10-17 10:31:00,1093.18,2,completed,dine-in
883,CUST069,2024-01-01 15:18:00,1667.31,8,completed,takeaway
884,CUST020,2024-01-28 15:23:00,1253.53,1,completed,dine-in
885,CUST016,2024-04-21 17:25:00,628.93,3,completed,delivery
886,CUST016,2024-07-15 13:41:00,1379.29,3,cancelled,dine-in
887,CUST034,2024-10-10 14:31:00,1054.03,2,completed,dine-in
888,CUST032,2024-03-29 22:17:00,584.52,3,completed,takeaway
889,CUST115,2024-08-18 20:53:00,1953.16,8,completed,delivery
890,CUST053,2024-03-02 14:47:00,376.71,1,completed,dine-in
891,CUST004,2024-11-12 20:42:00,1360.31,4,completed,delivery
892,CUST034,2024-12-28 21:40:00,1301.01,3,completed,delivery
893,CUST073,2024-11-07 12:51:00,1395.03,8,completed,delivery
894,CUST046,2024-03-30 13:27:00,1636.24,4,completed,delivery
895,CUST003,2024-12-29 20:25:00,791.75,6,completed,dine-in
896,CUST099,2024-10-12 17:19:00,584.33,6,completed,delivery
897,CUST067,2024-09-26 20:57:00,441.87,4,completed,delivery
898,CUST065,2024-04-02 17:43:00,1557.56,6,completed,dine-in
899,CUST019,2024-05-23 18:26:00,1919.99,2,completed,dine-in
900,CUST120,2024-08-21 17:32:00,1155.78,8,completed,delivery
901,CUST026,2024-01-31 11:39:00,1615.68,1,completed,dine-in
902,CUST061,2024-04-08 18:12:00,1115.09,1,completed,takeaway
903,CUST091,2024-09-15 17:14:00,1423.52,5,cancelled,takeaway
904,CUST041,2024-03-10 18:14:00,1109.52,2,completed,takeaway
905,CUST090,2024-07-19 19:05:00,1043.14,7,completed,takeaway
906,CUST078,2024-09-19 12:59:00,254.34,5,completed,dine-in
907,CUST092,2024-04-01 21:02:00,580.7,6,completed,dine-in
908,CUST004,2024-03-28 10:55:00,554.91,6,completed,takeaway
909,CUST053,2024-01-10 12:27:00,1379.88,7,cancelled,delivery
910,CUST084,2024-09-11 12:53:00,899.21,2,completed,delivery
911,CUST031,2024-10-27 20:59:00,1580.58,1,completed,dine-in
912,CUST113,2024-12-06 21:32:00,812.26,4,completed,dine-in
913,CUST060,2024-06-12 22:29:00,568.13,8,completed,takeaway
914,CUST043,2024-04-14 21:52:00,1220.97,3,cancelled,dine-in
915,CUST008,2024-09-27 10:42:00,1227.84,6,completed,delivery
916,CUST045,2024-07-08 22:07:00,154.49,6,completed,dine-in
917,CUST037,2024-12-11 14:56:00,1639.78,5,cancelled,dine-in
918,CUST017,2024-03-16 10:33:00,1836.04,7,cancelled,delivery
919,CUST109,2024-06-20 13:37:00,918.83,5,completed,dine-in
920,CUST085,2024-06-24 15:57:00,1629.67,8,completed,delivery
921,CUST039,2024-04-22 21:46:00,653.76,8,completed,delivery
922,CUST048,2024-08-20 10:43:00,1984.93,7,completed,delivery
923,CUST066,2024-10-02 12:32:00,1638.26,7,completed,delivery
924,CUST082,2024-01-27 20:59:00,1632.95,8,completed,dine-in
925,CUST068,2024-10-03 13:57:00,503.77,2,completed,dine-in
926,CUST053,2024-01-30 16:35:00,1107.9,4,completed,dine-in
927,CUST057,2024-03-03 14:33:00,1174.36,5,completed,takeaway
928,CUST030,2024-03-11 12:02:00,1024.51,3,completed,dine-in
929,CUST095,2024-01-22 16:28:00,1427.82,7,completed,dine-in
930,CUST058,2024-04-04 13:49:00,590.05,7,completed,delivery
931,CUST025,2024-10-30 11:05:00,970.64,7,completed,takeaway
932,CUST070,2024-02-06 19:15:00,1887.28,1,completed,takeaway
933,CUST049,2024-07-13 17:36:00,1206.3,8,completed,takeaway
934,CUST021,2024-10-03 17:54:00,152.58,6,completed,dine-in
935,CUST101,2024-11-05 20:38:00,1239.48,7,completed,dine-in
936,CUST117,2024-07-23 22:01:00,203.43,7,completed,dine-in
937,CUST058,2024-07-01 20:33:00,1609.42,6,completed,delivery
938,CUST011,2024-03-10 21:05:00,1544.17,4,completed,dine-in
939,CUST008,2024-01-29 17:15:00,1482.51,3,completed,takeaway
940,CUST038,2024-04-06 18:39:00,1692.81,7,completed,dine-in
941,CUST069,2024-06-03 19:43:00,1013.82,6,completed,takeaway
942,CUST016,2024-07-07 22:19:00,1687.8,6,completed,delivery
943,CUST034,2024-03-24 19:00:00,1862.32,4,completed,delivery
944,CUST027,2024-05-06 10:45:00,1645.38,1,completed,dine-in
945,CUST057,2024-03-31 15:10:00,1755.1,3,completed,dine-in
946,CUST116,2024-02-19 18:16:00,869.58,2,completed,takeaway
947,CUST067,2024-05-26 11:00:00,918.9,3,completed,delivery
948,CUST105,2024-07-09 14:04:00,810.52,4,completed,delivery
949,CUST047,2024-01-12 11:30:00,1119.7,2,completed,dine-in
950,CUST053,2024-02-21 18:44:00,236.61,7,completed,dine-in
951,CUST040,2024-10-11 10:35:00,986.88,4,completed,takeaway
952,CUST008,2024-08-07 20:33:00,1894.7,6,completed,delivery
953,CUST022,2024-04-06 15:57:00,274.96,8,completed,delivery
954,CUST035,2024-03-28 15:11:00,1131.77,1,completed,takeaway
955,CUST072,2024-11-07 12:17:00,1300.61,3,completed,dine-in
956,CUST037,2024-11-23 13:02:00,1980.19,3,completed,delivery
957,CUST115,2024-08-10 14:35:00,1154.44,8,completed,takeaway
958,CUST063,2024-01-12 13:02:00,1487.47,8,completed,dine-in
959,CUST084,2024-02-03 11:52:00,1082.83,2,cancelled,delivery
960,CUST015,2024-10-23 20:13:00,1272.14,7,completed,delivery
961,CUST069,2024-04-27 12:28:00,590.36,4,completed,dine-in
962,CUST117,2024-08-23 21:05:00,1176.01,4,completed,delivery
963,CUST014,2024-06-04 18:28:00,735.78,2,completed,dine-in
964,CUST049,2024-10-13 11:47:00,1318.95,2,completed,delivery
965,CUST026,2024-02-27 21:02:00,448.17,2,completed,delivery
966,CUST005,2024-08-27 17:21:00,203.34,5,completed,dine-in
967,CUST048,2024-07-01 19:05:00,1548.78,4,completed,delivery
968,CUST031,2024-02-27 20:34:00,549.56,2,completed,delivery
969,CUST094,2024-11-25 13:23:00,1044.79,8,completed,takeaway
970,CUST060,2024-06-15 21:02:00,731.57,6,completed,dine-in
971,CUST001,2024-12-14 18:10:00,1329.3,3,cancelled,dine-in
972,CUST097,2024-04-07 18:05:00,173.68,4,completed,delivery
973,CUST010,2024-10-28 10:06:00,1857.91,1,completed,delivery
974,CUST003,2024-05-25 16:26:00,1904.59,7,completed,dine-in
975,CUST109,2024-02-03 16:21:00,684.63,1,completed,dine-in
976,CUST014,2024-10-30 15:10:00,853.0,4,completed,delivery
977,CUST008,2024-02-19 22:41:00,1431.69,6,completed,delivery
978,CUST026,2024-03-19 17:04:00,1525.5,8,completed,delivery
979,CUST031,2024-06-29 13:32:00,464.21,1,completed,dine-in
980,CUST103,2024-09-21 14:44:00,1441.8,5,completed,dine-in
981,CUST117,2024-02-12 14:02:00,1720.46,1,completed,dine-in
982,CUST053,2024-02-04 18:34:00,701.31,7,completed,takeaway
983,CUST084,2024-03-15 20:16:00,1908.15,3,completed,dine-in
984,CUST058,2024-01-26 21:00:00,609.21,5,completed,dine-in
985,CUST063,2024-07-19 22:59:00,324.75,7,completed,dine-in
986,CUST084,2024-04-08 11:52:00,695.48,2,completed,takeaway
987,CUST044,2024-11-02 19:00:00,725.95,7,completed,dine-in
988,CUST013,2024-05-27 21:35:00,1518.34,1,completed,dine-in
989,CUST007,2024-07-07 10:19:00,897.2,6,completed,dine-in
990,CUST011,2024-02-22 22:57:00,424.69,3,completed,dine-in
991,CUST072,2024-06-20 12:29:00,367.54,8,completed,delivery
992,CUST013,2024-03-03 22:54:00,1288.85,5,completed,dine-in
993,CUST077,2024-09-11 12:04:00,540.75,1,completed,dine-in
994,CUST052,2024-10-08 12:00:00,1334.68,7,completed,takeaway
995,CUST027,2024-08-01 19:11:00,1194.38,1,completed,takeaway
996,CUST102,2024-08-25 14:47:00,615.3,2,completed,takeaway
997,CUST017,2024-03-05 22:31:00,1734.88,7,completed,delivery
998,CUST092,2024-02-09 18:44:00,627.5,3,completed,dine-in
999,CUST099,2024-01-06 12:20:00,1641.91,8,completed,delivery
1000,CUST072,2024-11-14 17:51:00,713.9,6,completed,dine-in
1001,CUST057,2024-12-14 11:59:00,1221.62,6,completed,dine-in
1002,CUST006,2024-11-21 11:22:00,205.18,5,completed,takeaway
1003,CUST043,2024-03-28 14:23:00,1386.27,3,completed,dine-in
1004,CUST028,2024-09-05 16:19:00,462.26,2,completed,takeaway
1005,CUST100,2024-08-19 20:47:00,833.4,7,completed,dine-in
1006,CUST083,2024-12-16 14:54:00,1615.19,5,completed,dine-in
1007,CUST104,2024-11-29 11:59:00,663.55,1,completed,delivery
1008,CUST006,2024-06-14 15:50:00,1934.54,2,completed,delivery
1009,CUST068,2024-08-08 18:59:00,179.51,5,completed,delivery
1010,CUST094,2024-01-17 14:51:00,920.83,7,completed,delivery
1011,CUST079,2024-01-18 10:43:00,1356.43,8,completed,delivery
1012,CUST096,2024-08-01 22:20:00,622.16,1,completed,takeaway
1013,CUST090,2024-08-14 17:58:00,415.65,6,completed,dine-in
1014,CUST058,2024-06-24 14:09:00,198.01,5,completed,dine-in
1015,CUST009,2024-09-21 21:41:00,973.78,4,completed,dine-in
1016,CUST025,2024-03-14 10:13:00,160.99,3,completed,dine-in
1017,CUST065,2024-06-24 14:53:00,1674.07,2,completed,delivery
1018,CUST023,2024-12-14 21:22:00,1177.35,2,completed,dine-in
1019,CUST073,2024-10-19 13:46:00,488.62,8,completed,delivery
1020,CUST025,2024-05-15 11:09:00,792.39,2,completed,takeaway
1021,CUST074,2024-09-07 15:10:00,1745.17,6,completed,dine-in
1022,CUST085,2024-12-17 19:12:00,621.51,2,completed,dine-in
1023,CUST011,2024-06-21 13:32:00,1568.59,2,completed,dine-in
1024,CUST076,2024-10-11 17:04:00,1059.84,8,completed,dine-in
1025,CUST085,2024-01-13 10:01:00,730.12,8,completed,takeaway
1026,CUST077,2024-06-09 13:27:00,1368.4,1,completed,delivery
1027,CUST085,2024-06-02 21:01:00,1680.59,6,completed,delivery
1028,CUST001,2024-10-26 10:10:00,961.32,2,completed,dine-in
1029,CUST016,2024-11-24 22:07:00,156.08,1,cancelled,dine-in
1030,CUST023,2024-04-16 21:34:00,1389.31,7,completed,dine-in
1031,CUST068,2024-08-20 20:07:00,1001.64,3,completed,delivery
1032,CUST106,2024-05-30 16:15:00,740.73,3,completed,delivery
1033,CUST094,2024-10-23 13:12:00,1381.55,4,completed,dine-in
1034,CUST116,2024-12-26 10:25:00,441.98,1,completed,dine-in
1035,CUST039,2024-08-14 21:12:00,1886.62,8,completed,dine-in
1036,CUST057,2024-12-19 16:33:00,847.69,1,completed,delivery
1037,CUST011,2024-07-30 12:05:00,1027.13,1,completed,dine-in
1038,CUST094,2024-08-15 16:28:00,1410.45,8,completed,dine-in
1039,CUST051,2024-09-01 20:23:00,556.52,2,completed,delivery
1040,CUST041,2024-05-21 13:24:00,1824.22,5,completed,delivery
1041,CUST051,2024-05-22 13:09:00,1816.64,8,completed,dine-in
1042,CUST073,2024-10-29 12:18:00,971.6,3,completed,delivery
1043,CUST057,2024-03-19 15:24:00,1219.84,3,cancelled,delivery
1044,CUST104,2024-12-14 14:21:00,475.81,3,completed,dine-in
1045,CUST050,2024-02-21 10:03:00,691.08,2,completed,dine-in
1046,CUST047,2024-08-04 17:53:00,1912.16,2,completed,takeaway
1047,CUST061,2024-02-11 12:10:00,1385.62,7,cancelled,delivery
1048,CUST097,2024-02-25 14:27:00,1542.54,7,cancelled,dine-in
1049,CUST109,2024-05-02 22:49:00,1108.32,2,completed,delivery
1050,CUST063,2024-10-24 13:11:00,1503.56,7,completed,delivery
1051,CUST118,2024-10-07 19:52:00,277.65,2,completed,dine-in
1052,CUST083,2024-09-02 17:25:00,1769.0,4,completed,dine-in
1053,CUST060,2024-11-09 10:56:00,1943.72,6,completed,takeaway
1054,CUST086,2024-03-16 12:27:00,1643.03,6,completed,takeaway
1055,CUST011,2024-03-01 22:50:00,1236.53,4,completed,delivery
1056,CUST015,2024-07-20 22:30:00,1385.16,8,completed,dine-in
1057,CUST104,2024-01-27 11:52:00,1793.3,8,completed,delivery
1058,CUST028,2024-01-05 20:29:00,1579.82,7,completed,dine-in
1059,CUST036,2024-12-24 18:50:00,587.44,6,cancelled,delivery
1060,CUST062,2024-10-23 19:32:00,635.45,4,completed,takeaway
1061,CUST035,2024-05-12 11:12:00,1675.05,2,completed,takeaway
1062,CUST079,2024-02-10 16:15:00,818.09,7,completed,dine-in
1063,CUST040,2024-02-28 19:14:00,1585.43,6,completed,takeaway
1064,CUST049,2024-09-11 15:14:00,1654.09,2,completed,dine-in
1065,CUST115,2024-12-08 15:32:00,1925.59,5,completed,dine-in
1066,CUST087,2024-12-06 17:49:00,1117.78,2,completed,takeaway
1067,CUST031,2024-10-10 22:56:00,371.96,3,cancelled,dine-in
1068,CUST097,2024-03-23 10:38:00,741.96,4,completed,dine-in
1069,CUST076,2024-05-03 12:24:00,567.73,5,completed,dine-in
1070,CUST046,2024-11-30 21:47:00,265.45,6,completed,delivery
1071,CUST037,2024-05-25 21:00:00,1182.93,5,completed,takeaway
1072,CUST101,2024-06-03 21:27:00,1165.15,4,completed,takeaway
1073,CUST093,2024-06-03 19:43:00,596.71,2,cancelled,delivery
1074,CUST007,2024-12-21 14:31:00,1439.73,1,completed,takeaway
1075,CUST120,2024-05-12 21:57:00,1842.44,5,completed,dine-in
1076,CUST015,2024-11-18 16:22:00,681.49,8,completed,delivery
1077,CUST068,2024-07-10 22:00:00,316.13,3,cancelled,dine-in
1078,CUST038,2024-02-12 17:12:00,565.41,2,completed,delivery
1079,CUST005,2024-12-30 22:50:00,681.52,4,completed,takeaway
1080,CUST072,2024-01-17 14:40:00,859.6,8,completed,dine-in
1081,CUST071,2024-12-12 22:11:00,1636.55,3,completed,dine-in
1082,CUST075,2024-11-25 16:20:00,271.79,5,completed,dine-in
1083,CUST026,2024-01-16 11:24:00,361.2,4,cancelled,dine-in
1084,CUST091,2024-09-03 20:59:00,288.46,8,completed,delivery
1085,CUST036,2024-05-04 13:52:00,395.72,5,completed,delivery
1086,CUST056,2024-09-17 12:33:00,318.46,4,completed,takeaway
1087,CUST060,2024-11-19 10:39:00,1106.64,7,completed,dine-in
1088,CUST001,2024-03-17 16:37:00,1379.8,1,completed,dine-in
1089,CUST039,2024-10-08 19:27:00,1737.43,6,completed,dine-in
1090,CUST110,2024-11-02 21:11:00,1968.24,6,completed,dine-in
1091,CUST018,2024-07-13 21:35:00,1398.12,2,completed,delivery
1092,CUST032,2024-09-01 20:24:00,371.59,7,completed,takeaway
1093,CUST050,2024-05-31 14:35:00,1018.05,3,completed,takeaway
1094,CUST108,2024-02-09 10:24:00,1263.91,3,completed,dine-in
1095,CUST024,2024-01-30 13:41:00,828.8,1,completed,delivery
1096,CUST018,2024-05-13 14:50:00,1137.39,8,completed,delivery
1097,CUST064,2024-07-27 10:00:00,1582.22,5,completed,delivery
1098,CUST090,2024-07-04 21:56:00,274.85,4,completed,delivery
1099,CUST099,2024-04-30 18:21:00,564.28,6,completed,dine-in
1100,CUST100,2024-10-21 10:52:00,562.66,8,cancelled,dine-in
1101,CUST030,2024-05-03 10:06:00,668.12,2,completed,dine-in
1102,CUST058,2024-02-27 12:25:00,216.46,3,completed,delivery
1103,CUST040,2024-07-22 21:49:00,1568.05,5,completed,takeaway
1104,CUST037,2024-03-27 20:05:00,1851.59,2,cancelled,dine-in
1105,CUST058,2024-03-31 17:59:00,537.9,8,completed,dine-in
1106,CUST084,2024-10-15 14:35:00,1114.64,7,completed,dine-in
1107,CUST022,2024-04-21 17:30:00,1754.04,7,completed,dine-in
1108,CUST082,2024-01-10 16:31:00,1502.94,6,completed,dine-in
1109,CUST074,2024-09-01 17:08:00,533.74,3,completed,dine-in
1110,CUST003,2024-02-23 18:19:00,1627.78,2,completed,takeaway
1111,CUST072,2024-07-03 10:16:00,544.9,8,completed,delivery
1112,CUST070,2024-12-22 22:48:00,961.94,4,completed,takeaway
1113,CUST067,2024-11-28 22:15:00,1077.23,4,completed,delivery
1114,CUST084,2024-11-21 13:10:00,1221.52,4,completed,dine-in
1115,CUST052,2024-05-02 19:43:00,433.45,3,completed,dine-in
1116,CUST023,2024-12-11 19:25:00,1854.1,5,completed,dine-in
1117,CUST110,2024-04-21 10:45:00,707.38,8,completed,takeaway
1118,CUST077,2024-08-02 19:20:00,967.82,5,completed,takeaway
1119,CUST017,2024-10-20 21:24:00,549.03,4,completed,dine-in
1120,CUST054,2024-07-16 11:58:00,1251.96,2,completed,takeaway
1121,CUST013,2024-07-11 16:16:00,1261.55,1,completed,delivery
1122,CUST115,2024-05-16 17:37:00,1075.5,6,completed,dine-in
1123,CUST003,2024-06-17 20:07:00,914.34,2,completed,dine-in
1124,CUST004,2024-11-18 20:02:00,642.39,7,completed,delivery
1125,CUST112,2024-09-15 20:55:00,1232.11,5,cancelled,delivery
1126,CUST054,2024-08-02 10:29:00,900.11,1,completed,dine-in
1127,CUST114,2024-08-15 19:41:00,753.2,6,completed,delivery
1128,CUST019,2024-09-15 14:11:00,455.78,1,completed,takeaway
1129,CUST075,2024-07-15 17:14:00,1395.87,6,completed,dine-in
1130,CUST046,2024-04-08 14:38:00,520.08,4,completed,dine-in
1131,CUST017,2024-01-10 19:57:00,845.04,6,completed,dine-in
1132,CUST072,2024-07-21 13:43:00,1214.93,1,completed,dine-in
1133,CUST051,2024-12-23 12:05:00,1211.4,8,completed,dine-in
1134,CUST012,2024-12-25 11:00:00,1456.18,2,completed,dine-in
1135,CUST118,2024-05-30 17:34:00,408.77,5,completed,delivery
1136,CUST069,2024-11-11 21:28:00,1357.62,5,completed,takeaway
1137,CUST111,2024-07-19 17:07:00,471.08,3,completed,takeaway
1138,CUST063,2024-06-17 15:14:00,798.44,4,completed,dine-in
1139,CUST113,2024-11-30 15:24:00,1094.72,4,completed,takeaway
1140,CUST015,2024-07-29 18:05:00,385.23,1,completed,takeaway
1141,CUST028,2024-08-15 18:25:00,624.29,4,completed,dine-in
1142,CUST118,2024-07-25 18:57:00,1685.66,4,completed,dine-in
1143,CUST090,2024-09-29 19:21:00,1435.77,3,completed,dine-in
1144,CUST087,2024-10-30 14:45:00,1535.72,8,cancelled,dine-in
1145,CUST038,2024-08-03 21:47:00,836.92,6,completed,takeaway
1146,CUST055,2024-05-02 13:55:00,1856.17,6,completed,delivery
1147,CUST108,2024-04-29 12:42:00,1958.3,4,completed,takeaway
1148,CUST115,2024-07-01 17:17:00,1923.6,6,completed,dine-in
1149,CUST118,2024-04-18 13:38:00,1564.6,5,completed,takeaway
1150,CUST007,2024-01-17 21:44:00,602.83,5,completed,takeaway
1151,CUST065,2024-03-25 11:28:00,694.74,7,completed,takeaway
1152,CUST093,2024-12-04 22:28:00,1330.04,4,completed,dine-in
1153,CUST053,2024-09-10 16:09:00,1933.89,6,completed,delivery
1154,CUST112,2024-07-05 15:29:00,1950.45,3,completed,dine-in
1155,CUST093,2024-08-10 11:51:00,1677.83,7,completed,delivery
1156,CUST111,2024-01-16 16:53:00,977.42,3,completed,takeaway
1157,CUST063,2024-04-23 18:11:00,897.51,7,completed,dine-in
1158,CUST006,2024-10-30 12:12:00,562.39,2,cancelled,dine-in
1159,CUST025,2024-09-07 12:17:00,1793.87,6,completed,delivery
1160,CUST026,2024-02-26 13:59:00,1975.61,1,completed,dine-in
1161,CUST021,2024-07-29 17:53:00,1258.56,5,completed,takeaway
1162,CUST109,2024-07-29 18:54:00,451.58,4,completed,dine-in
1163,CUST057,2024-11-18 21:58:00,1806.65,5,completed,delivery
1164,CUST006,2024-07-16 17:32:00,1162.84,5,completed,takeaway
1165,CUST095,2024-01-31 17:21:00,1599.35,3,cancelled,delivery
1166,CUST078,2024-05-21 13:11:00,1464.41,2,completed,delivery
1167,CUST057,2024-01-06 11:46:00,1399.21,3,completed,dine-in
1168,CUST066,2024-07-09 11:12:00,1646.11,4,cancelled,delivery
1169,CUST064,2024-10-21 16:07:00,601.92,6,completed,takeaway
1170,CUST014,2024-08-04 16:57:00,1393.9,5,completed,dine-in
1171,CUST012,2024-07-16 20:30:00,1922.47,5,completed,dine-in
1172,CUST077,2024-09-07 16:00:00,1402.3,6,completed,dine-in
1173,CUST099,2024-12-06 16:21:00,615.9,8,completed,dine-in
1174,CUST002,2024-06-16 11:33:00,884.3,8,completed,delivery
1175,CUST001,2024-05-21 14:41:00,1203.69,6,completed,dine-in
1176,CUST004,2024-12-29 17:52:00,649.49,8,completed,dine-in
1177,CUST008,2024-02-13 20:30:00,1538.16,1,completed,dine-in
1178,CUST031,2024-02-25 19:57:00,495.72,5,completed,dine-in
1179,CUST119,2024-01-17 12:28:00,1935.79,3,completed,delivery
1180,CUST043,2024-06-07 21:07:00,1877.18,4,completed,takeaway
1181,CUST007,2024-04-16 17:37:00,1285.07,6,completed,takeaway
1182,CUST032,2024-01-23 15:24:00,204.58,5,completed,dine-in
1183,CUST092,2024-11-18 15:14:00,791.38,2,cancelled,delivery
1184,CUST077,2024-10-10 12:28:00,399.88,5,completed,dine-in
1185,CUST081,2024-03-21 11:47:00,569.46,1,completed,delivery
1186,CUST042,2024-03-13 12:34:00,239.61,8,completed,dine-in
1187,CUST073,2024-04-30 16:09:00,1677.9,2,cancelled,takeaway
1188,CUST118,2024-02-17 11:09:00,1683.97,2,completed,delivery
1189,CUST103,2024-05-18 15:21:00,238.95,6,completed,dine-in
1190,CUST011,2024-03-28 12:25:00,938.93,8,completed,dine-in
1191,CUST032,2024-10-03 18:33:00,961.54,4,completed,dine-in
1192,CUST065,2024-05-09 13:39:00,1354.73,1,completed,takeaway
1193,CUST017,2024-03-14 19:39:00,188.05,5,completed,dine-in
1194,CUST029,2024-12-08 21:42:00,1143.18,3,cancelled,dine-in
1195,CUST020,2024-06-16 20:41:00,186.25,3,completed,delivery
1196,CUST052,2024-06-16 11:35:00,578.65,5,completed,dine-in
1197,CUST033,2024-10-11 19:28:00,990.82,4,completed,delivery
1198,CUST031,2024-03-10 14:43:00,986.33,1,completed,dine-in
1199,CUST110,2024-09-29 10:50:00,998.64,3,cancelled,dine-in
1200,CUST048,2024-06-15 20:06:00,500.88,5,completed,takeaway
1201,CUST094,2024-03-30 11:35:00,1377.11,8,completed,dine-in
1202,CUST033,2024-12-21 21:11:00,1926.39,5,completed,dine-in
1203,CUST011,2024-11-01 16:49:00,869.08,8,completed,dine-in
1204,CUST028,2024-07-07 18:00:00,655.71,1,completed,dine-in
1205,CUST052,2024-01-25 20:26:00,765.13,5,completed,takeaway
1206,CUST015,2024-05-23 12:35:00,441.99,7,completed,dine-in
1207,CUST046,2024-07-30 21:48:00,1007.02,1,cancelled,delivery
1208,CUST091,2024-11-19 10:04:00,187.3,7,completed,dine-in
1209,CUST028,2024-08-06 11:09:00,1115.75,7,completed,dine-in
